0,0,0,-0.16606,0,0,0,0,-0.16606,0,0
0,0,0,-0.17285,0,0,0,0,-0.17285,0,0
0,0,0,-0.17828,0,0,0,0,-0.17828,0,0
0,0,0,-0.18262,0,0,0,0,-0.18262,0,0
0,0,0,-0.1861,0,0,0,0,-0.1861,0,0
0,0,0,-0.18888,0,0,0,0,-0.18888,0,0
0,0,0,-0.1911,0,0,0,0,-0.1911,0,0
0,0,0,-0.19288,0,0,0,0,-0.19288,0,0
0,0,0,-0.19431,0,0,0,0,-0.19431,0,0
0,0,0,-0.19545,0,0,0,0,-0.19545,0,0
0,0,0,-0.19636,0,0,0,0,-0.19636,0,0
0,0,0,-0.19708,0,0,0,0,-0.19708,0,0
0,0,0,-0.19767,0,0,0,0,-0.19767,0,0
0,0,0,-0.15813,0,0,0,0,-0.15813,0,0
0,0,0,-0.12651,0,0,0,0,-0.12651,0,0
0,0,0,-0.10121,0,0,0,0,-0.10121,0,0
0,0,0,-0.080965,0,0,0,0,-0.080965,0,0
0,0,0,-0.064772,0,0,0,0,-0.064772,0,0
0,0,0,-0.051817,0,0,0,0,-0.051817,0,0
0,0,0,-0.041454,0,0,0,0,-0.041454,0,0
0,0,0,-0.033163,0,0,0,0,-0.033163,0,0
0,0,0,-0.026531,0,0,0,0,-0.026531,0,0
0,0,0,-0.021224,0,0,0,0,-0.021224,0,0
0,0,0,-0.01698,0,0,0,0,-0.01698,0,0
0,0,0,-0.013584,0,0,0,0,-0.013584,0,0
0,0,0,-0.010867,0,0,0,0,-0.010867,0,0
0,0,0,-0.0086935,0,0,0,0,-0.0086935,0,0
0,0,0,-0.0069548,0,0,0,0,-0.0069548,0,0
0,0,0,-0.0055639,0,0,0,0,-0.0055639,0,0
0,0,0,-0.0044511,0,0,0,0,-0.0044511,0,0
0,0,0,-0.0035609,0,0,0,0,-0.0035609,0,0
0,0,0,-0.0028487,0,0,0,0,-0.0028487,0,0
0,0,0,-0.002279,0,0,0,0,-0.002279,0,0
-0.005,0,0.005,-0.0020511,0,0,0,0,0,0,0
-0.01,0,0.01,-0.0018232,0,0,0,0,0,0,0
-0.015,0,0.015,-0.0015953,0,0,0,0,0,0,0
-0.02,0,0.02,-0.0013674,0,0,0,0,0,0,0
-0.025,0,0.025,-0.0011395,0,0,0,0,0,0,0
-0.03,0,0.03,-0.00091158,0,0,0,0,0,0,0
-0.035,0,0.035,-0.00068369,0,0,0,0,0,0,0
-0.04,0,0.04,-0.00045579,0,0,0,0,0,0,0
-0.045,0,0.045,-0.0002279,0,0,0,0,0,0,0
-0.05,0,0.05,0,0,0,0,0,0,0,0
-0.055,0,0.055,0.0002279,0,0,0,0,0,0,0
-0.06,0,0.06,0.00045579,0,0,0,0,0,0,0
-0.065,0,0.065,0.00068369,0,0,0,0,0,0,0
-0.07,0,0.07,0.00091158,0,0,0,0,0,0,0
-0.075,0,0.075,0.0011395,0,0,0,0,0,0,0
-0.08,0,0.08,0.0013674,0,0,0,0,0,0,0
-0.085,0,0.085,0.0015953,0,0,0,0,0,0,0
-0.09,0,0.09,0.0018232,0,0,0,0,0,0,0
-0.095,0,0.095,0.0020511,0,0,0,0,0,0,0
-0.1,0,0.1,0.002279,0,0,0,0,0,0,0
-0.11814,0,0.14295,0.0018506,0,0,0,0,0,0,0
-0.12642,0,0.16612,0.0014222,0,0,0,0,0,0,0
-0.13492,0,0.18974,0.00099382,0,0,0,0,0,0,0
-0.14181,0,0.21015,0.00056544,0,0,0,0,0,0,0
-0.14778,0,0.22872,0.00013706,0,0,0,0,0,0,0
-0.15298,0,0.24575,-0.00029131,0,0,0,0,0,0,0
-0.15755,0,0.26154,-0.00071969,0,0,0,0,0,0,0
-0.1616,0,0.2763,-0.0011481,0,0,0,0,0,0,0
-0.1652,0,0.29017,-0.0015764,0,0,0,0,0,0,0
-0.16842,0,0.30328,-0.0020048,0,0,0,0,0,0,0
-0.17129,0,0.31571,-0.0024332,0,0,0,0,0,0,0
-0.17386,0,0.32755,-0.0028616,0,0,0,0,0,0,0
-0.17616,0,0.33885,-0.00329,0,0,0,0,0,0,0
-0.1782,0,0.34966,-0.0037183,0,0,0,0,0,0,0
-0.18002,0,0.36003,-0.0041467,0,0,0,0,0,0,0
-0.18164,0,0.37,-0.0045751,0,0,0,0,0,0,0
-0.18306,0,0.37959,-0.0050035,0,0,0,0,0,0,0
-0.1843,0,0.38883,-0.0054319,0,0,0,0,0,0,0
-0.18537,0,0.39775,-0.0058603,0,0,0,0,0,0,0
-0.18629,0,0.40636,-0.0062886,0,0,0,0,0,0,0
-0.18705,0,0.41469,-0.006717,0,0,0,0,0,0,0
-0.18768,0,0.42275,-0.0071454,0,0,0,0,0,0,0
-0.18818,0,0.43056,-0.0075738,0,0,0,0,0,0,0
-0.18855,0,0.43812,-0.0080022,0,0,0,0,0,0,0
-0.1888,0,0.44546,-0.0084306,0,0,0,0,0,0,0
-0.18894,0,0.45258,-0.008859,0,0,0,0,0,0,0
-0.18896,0,0.45949,-0.0092874,0,0,0,0,0,0,0
-0.18889,0,0.4662,-0.0097158,0,0,0,0,0,0,0
-0.18871,0,0.47272,-0.010144,0,0,0,0,0,0,0
-0.18843,0,0.47906,-0.010573,0,0,0,0,0,0,0
-0.18807,0,0.48522,-0.011001,0,0,0,0,0,0,0
-0.18761,0,0.49121,-0.011429,0,0,0,0,0,0,0
-0.18706,0,0.49704,-0.011858,0,0,0,0,0,0,0
-0.18643,0,0.5027,-0.012286,0,0,0,0,0,0,0
-0.18572,0,0.50822,-0.012715,0,0,0,0,0,0,0
-0.18493,0,0.51358,-0.013143,0,0,0,0,0,0,0
-0.18407,0,0.5188,-0.013571,0,0,0,0,0,0,0
-0.18312,0,0.52387,-0.014,0,0,0,0,0,0,0
-0.18211,0,0.52881,-0.014428,0,0,0,0,0,0,0
-0.18102,0,0.53362,-0.014857,0,0,0,0,0,0,0
-0.17987,0,0.5383,-0.015285,0,0,0,0,0,0,0
-0.17864,0,0.54285,-0.015714,0,0,0,0,0,0,0
-0.17735,0,0.54727,-0.016142,0,0,0,0,0,0,0
-0.176,0,0.55157,-0.01657,0,0,0,0,0,0,0
-0.17458,0,0.55576,-0.016999,0,0,0,0,0,0,0
-0.1731,0,0.55983,-0.017427,0,0,0,0,0,0,0
-0.17156,0,0.56378,-0.017856,0,0,0,0,0,0,0
-0.16996,0,0.56763,-0.018284,0,0,0,0,0,0,0
-0.1683,0,0.57136,-0.018713,0,0,0,0,0,0,0
-0.16659,0,0.57498,-0.019141,0,0,0,0,0,0,0
-0.16656,0,0.57493,-0.019141,0.015708,0,0.015708,0,0.29941,0.018837,0
-0.16704,0,0.57457,-0.038209,0.031416,0,0.031416,0,0.29763,0.0376,0
-0.16743,0,0.57321,-0.057141,0.047124,0,0.047124,0,0.29469,0.056214,0
-0.16798,0,0.57132,-0.075868,0.062832,0,0.062832,0,0.29057,0.074607,0
-0.1687,0,0.56893,-0.094321,0.07854,0,0.07854,0,0.28532,0.092705,0
-0.1696,0,0.56606,-0.11243,0.094248,0,0.094248,0,0.27893,0.11044,0
-0.17068,0,0.56274,-0.13014,0.10996,0,0.10996,0,0.27145,0.12773,0
-0.17197,0,0.55902,-0.14736,0.12566,0,0.12566,0,0.26289,0.14453,0
-0.17348,0,0.55494,-0.16405,0.14137,0,0.14137,0,0.2533,0.16075,0
-0.17522,0,0.55054,-0.18012,0.15708,0,0.15708,0,0.24271,0.17634,0
-0.17721,0,0.5459,-0.19552,0.17279,0,0.17279,0,0.23115,0.19123,0
-0.17947,0,0.54107,-0.21019,0.1885,0,0.1885,0,0.21869,0.20536,0
-0.18202,0,0.53612,-0.22406,0.2042,0,0.2042,0,0.20536,0.21869,0
-0.18489,0,0.53113,-0.23706,0.21991,0,0.21991,0,0.19123,0.23115,0
-0.1881,0,0.52617,-0.24916,0.23562,0,0.23562,0,0.17634,0.24271,0
-0.19167,0,0.52134,-0.26028,0.25133,0,0.25133,0,0.16075,0.2533,0
-0.19561,0,0.51672,-0.27039,0.26704,0,0.26704,0,0.14453,0.26289,0
-0.19996,0,0.51238,-0.27942,0.28274,0,0.28274,0,0.12773,0.27145,0
-0.20473,0,0.50842,-0.28735,0.29845,0,0.29845,0,0.11044,0.27893,0
-0.20993,0,0.50492,-0.29412,0.31416,0,0.31416,0,0.092705,0.28532,0
-0.21557,0,0.50194,-0.29971,0.32987,0,0.32987,0,0.074607,0.29057,0
-0.22165,0,0.49955,-0.30408,0.34558,0,0.34558,0,0.056214,0.29469,0
-0.22818,0,0.4978,-0.30723,0.36128,0,0.36128,0,0.0376,0.29763,0
-0.23513,0,0.49674,-0.30912,0.37699,0,0.37699,0,0.018837,0.29941,0
-0.2425,0,0.49638,-0.30975,0.3927,0,0.3927,0,1.837e-17,0.3,0
-0.25026,0,0.49673,-0.30912,0.40841,0,0.40841,0,-0.018837,0.29941,0
-0.25837,0,0.49779,-0.30723,0.42412,0,0.42412,0,-0.0376,0.29763,0
-0.26679,0,0.49953,-0.30409,0.43982,0,0.43982,0,-0.056214,0.29469,0
-0.27547,0,0.50192,-0.29971,0.45553,0,0.45553,0,-0.074607,0.29057,0
-0.28435,0,0.5049,-0.29412,0.47124,0,0.47124,0,-0.092705,0.28532,0
-0.29337,0,0.5084,-0.28735,0.48695,0,0.48695,0,-0.11044,0.27893,0
-0.30246,0,0.51236,-0.27942,0.50265,0,0.50265,0,-0.12773,0.27145,0
-0.31156,0,0.51669,-0.27039,0.51836,0,0.51836,0,-0.14453,0.26289,0
-0.3206,0,0.52132,-0.26029,0.53407,0,0.53407,0,-0.16075,0.2533,0
-0.32949,0,0.52615,-0.24916,0.54978,0,0.54978,0,-0.17634,0.24271,0
-0.33818,0,0.53111,-0.23707,0.56549,0,0.56549,0,-0.19123,0.23115,0
-0.3466,0,0.5361,-0.22406,0.58119,0,0.58119,0,-0.20536,0.21869,0
-0.35467,0,0.54105,-0.21019,0.5969,0,0.5969,0,-0.21869,0.20536,0
-0.36234,0,0.54588,-0.19552,0.61261,0,0.61261,0,-0.23115,0.19123,0
-0.36954,0,0.55053,-0.18012,0.62832,0,0.62832,0,-0.24271,0.17634,0
-0.37623,0,0.55493,-0.16404,0.64403,0,0.64403,0,-0.2533,0.16075,0
-0.38235,0,0.55901,-0.14736,0.65973,0,0.65973,0,-0.26289,0.14453,0
-0.38785,0,0.56274,-0.13013,0.67544,0,0.67544,0,-0.27145,0.12773,0
-0.39271,0,0.56605,-0.11243,0.69115,0,0.69115,0,-0.27893,0.11044,0
-0.39687,0,0.56892,-0.094318,0.70686,0,0.70686,0,-0.28532,0.092705,0
-0.40032,0,0.57132,-0.075864,0.72257,0,0.72257,0,-0.29057,0.074607,0
-0.40303,0,0.57321,-0.057137,0.73827,0,0.73827,0,-0.29469,0.056214,0
-0.40497,0,0.57457,-0.038205,0.75398,0,0.75398,0,-0.29763,0.0376,0
-0.40615,0,0.5754,-0.019135,0.76969,0,0.76969,0,-0.29941,0.018837,0
-0.40654,0,0.57567,2.3359e-06,0.7854,0,0.7854,0,-0.3,3.6739e-17,0
-0.40615,0,0.5754,0.01914,0.80111,0,0.80111,0,-0.29941,-0.018837,0
-0.40498,0,0.57457,0.038209,0.81681,0,0.81681,0,-0.29763,-0.0376,0
-0.40303,0,0.57321,0.057141,0.83252,0,0.83252,0,-0.29469,-0.056214,0
-0.40032,0,0.57132,0.075868,0.84823,0,0.84823,0,-0.29057,-0.074607,0
-0.39688,0,0.56893,0.094321,0.86394,0,0.86394,0,-0.28532,-0.092705,0
-0.39271,0,0.56606,0.11243,0.87965,0,0.87965,0,-0.27893,-0.11044,0
-0.38786,0,0.56274,0.13014,0.89535,0,0.89535,0,-0.27145,-0.12773,0
-0.38235,0,0.55902,0.14736,0.91106,0,0.91106,0,-0.26289,-0.14453,0
-0.37624,0,0.55494,0.16405,0.92677,0,0.92677,0,-0.2533,-0.16075,0
-0.36955,0,0.55054,0.18012,0.94248,0,0.94248,0,-0.24271,-0.17634,0
-0.36235,0,0.5459,0.19552,0.95819,0,0.95819,0,-0.23115,-0.19123,0
-0.35468,0,0.54107,0.21019,0.97389,0,0.97389,0,-0.21869,-0.20536,0
-0.34661,0,0.53612,0.22406,0.9896,0,0.9896,0,-0.20536,-0.21869,0
-0.33819,0,0.53113,0.23706,1.0053,0,1.0053,0,-0.19123,-0.23115,0
-0.32951,0,0.52617,0.24916,1.021,0,1.021,0,-0.17634,-0.24271,0
-0.32061,0,0.52134,0.26028,1.0367,0,1.0367,0,-0.16075,-0.2533,0
-0.31157,0,0.51672,0.27039,1.0524,0,1.0524,0,-0.14453,-0.26289,0
-0.30247,0,0.51238,0.27942,1.0681,0,1.0681,0,-0.12773,-0.27145,0
-0.29338,0,0.50842,0.28735,1.0838,0,1.0838,0,-0.11044,-0.27893,0
-0.28436,0,0.50492,0.29412,1.0996,0,1.0996,0,-0.092705,-0.28532,0
-0.27548,0,0.50194,0.29971,1.1153,0,1.1153,0,-0.074607,-0.29057,0
-0.2668,0,0.49955,0.30408,1.131,0,1.131,0,-0.056214,-0.29469,0
-0.25838,0,0.4978,0.30723,1.1467,0,1.1467,0,-0.0376,-0.29763,0
-0.25026,0,0.49674,0.30912,1.1624,0,1.1624,0,-0.018837,-0.29941,0
-0.2425,0,0.49638,0.30975,1.1781,0,1.1781,0,-5.5109e-17,-0.3,0
-0.23513,0,0.49673,0.30912,1.1938,0,1.1938,0,0.018837,-0.29941,0
-0.22817,0,0.49779,0.30723,1.2095,0,1.2095,0,0.0376,-0.29763,0
-0.22164,0,0.49953,0.30409,1.2252,0,1.2252,0,0.056214,-0.29469,0
-0.21556,0,0.50192,0.29971,1.2409,0,1.2409,0,0.074607,-0.29057,0
-0.20992,0,0.5049,0.29412,1.2566,0,1.2566,0,0.092705,-0.28532,0
-0.20472,0,0.5084,0.28735,1.2723,0,1.2723,0,0.11044,-0.27893,0
-0.19995,0,0.51236,0.27942,1.2881,0,1.2881,0,0.12773,-0.27145,0
-0.1956,0,0.51669,0.27039,1.3038,0,1.3038,0,0.14453,-0.26289,0
-0.19166,0,0.52132,0.26029,1.3195,0,1.3195,0,0.16075,-0.2533,0
-0.18809,0,0.52615,0.24916,1.3352,0,1.3352,0,0.17634,-0.24271,0
-0.18488,0,0.53111,0.23707,1.3509,0,1.3509,0,0.19123,-0.23115,0
-0.18201,0,0.5361,0.22406,1.3666,0,1.3666,0,0.20536,-0.21869,0
-0.17946,0,0.54105,0.21019,1.3823,0,1.3823,0,0.21869,-0.20536,0
-0.1772,0,0.54588,0.19552,1.398,0,1.398,0,0.23115,-0.19123,0
-0.17521,0,0.55053,0.18012,1.4137,0,1.4137,0,0.24271,-0.17634,0
-0.17347,0,0.55493,0.16404,1.4294,0,1.4294,0,0.2533,-0.16075,0
-0.17197,0,0.55901,0.14736,1.4451,0,1.4451,0,0.26289,-0.14453,0
-0.17068,0,0.56274,0.13013,1.4608,0,1.4608,0,0.27145,-0.12773,0
-0.16959,0,0.56605,0.11243,1.4765,0,1.4765,0,0.27893,-0.11044,0
-0.1687,0,0.56893,0.094318,1.4923,0,1.4923,0,0.28532,-0.092705,0
-0.16798,0,0.57132,0.075864,1.508,0,1.508,0,0.29057,-0.074607,0
-0.16743,0,0.57321,0.057137,1.5237,0,1.5237,0,0.29469,-0.056214,0
-0.16704,0,0.57457,0.038205,1.5394,0,1.5394,0,0.29763,-0.0376,0
-0.16681,0,0.5754,0.019135,1.5551,0,1.5551,0,0.29941,-0.018837,0
-0.16673,0,0.57567,-2.3359e-06,1.5708,0,1.5708,0,0.3,-7.3479e-17,0
-0.1634,0,0.56416,-2.2892e-06,1.5394,0,1.5394,0,0,0,0
-0.16006,0,0.55264,-2.2424e-06,1.508,0,1.508,0,0,0,0
-0.15673,0,0.54113,-2.1957e-06,1.4765,0,1.4765,0,0,0,0
-0.15339,0,0.52962,-2.149e-06,1.4451,0,1.4451,0,0,0,0
-0.15006,0,0.5181,-2.1023e-06,1.4137,0,1.4137,0,0,0,0
-0.14673,0,0.50659,-2.0556e-06,1.3823,0,1.3823,0,0,0,0
-0.14339,0,0.49508,-2.0089e-06,1.3509,0,1.3509,0,0,0,0
-0.14006,0,0.48356,-1.9621e-06,1.3195,0,1.3195,0,0,0,0
-0.13672,0,0.47205,-1.9154e-06,1.2881,0,1.2881,0,0,0,0
-0.13339,0,0.46054,-1.8687e-06,1.2566,0,1.2566,0,0,0,0
-0.13005,0,0.44902,-1.822e-06,1.2252,0,1.2252,0,0,0,0
-0.12672,0,0.43751,-1.7753e-06,1.1938,0,1.1938,0,0,0,0
-0.12338,0,0.426,-1.7285e-06,1.1624,0,1.1624,0,0,0,0
-0.12005,0,0.41448,-1.6818e-06,1.131,0,1.131,0,0,0,0
-0.11671,0,0.40297,-1.6351e-06,1.0996,0,1.0996,0,0,0,0
-0.11338,0,0.39146,-1.5884e-06,1.0681,0,1.0681,0,0,0,0
-0.11004,0,0.37994,-1.5417e-06,1.0367,0,1.0367,0,0,0,0
-0.10671,0,0.36843,-1.495e-06,1.0053,0,1.0053,0,0,0,0
-0.10337,0,0.35692,-1.4482e-06,0.97389,0,0.97389,0,0,0,0
-0.10004,0,0.3454,-1.4015e-06,0.94248,0,0.94248,0,0,0,0
-0.096705,0,0.33389,-1.3548e-06,0.91106,0,0.91106,0,0,0,0
-0.093371,0,0.32238,-1.3081e-06,0.87965,0,0.87965,0,0,0,0
-0.090036,0,0.31086,-1.2614e-06,0.84823,0,0.84823,0,0,0,0
-0.086701,0,0.29935,-1.2147e-06,0.81681,0,0.81681,0,0,0,0
-0.083367,0,0.28784,-1.1679e-06,0.7854,0,0.7854,0,0,0,0
-0.080032,0,0.27632,-1.1212e-06,0.75398,0,0.75398,0,0,0,0
-0.076697,0,0.26481,-1.0745e-06,0.72257,0,0.72257,0,0,0,0
-0.073363,0,0.2533,-1.0278e-06,0.69115,0,0.69115,0,0,0,0
-0.070028,0,0.24178,-9.8107e-07,0.65973,0,0.65973,0,0,0,0
-0.066693,0,0.23027,-9.3435e-07,0.62832,0,0.62832,0,0,0,0
-0.063359,0,0.21876,-8.8763e-07,0.5969,0,0.5969,0,0,0,0
-0.060024,0,0.20724,-8.4092e-07,0.56549,0,0.56549,0,0,0,0
-0.056689,0,0.19573,-7.942e-07,0.53407,0,0.53407,0,0,0,0
-0.053355,0,0.18421,-7.4748e-07,0.50265,0,0.50265,0,0,0,0
-0.05002,0,0.1727,-7.0076e-07,0.47124,0,0.47124,0,0,0,0
-0.046685,0,0.16119,-6.5405e-07,0.43982,0,0.43982,0,0,0,0
-0.043351,0,0.14967,-6.0733e-07,0.40841,0,0.40841,0,0,0,0
-0.040016,0,0.13816,-5.6061e-07,0.37699,0,0.37699,0,0,0,0
-0.036681,0,0.12665,-5.1389e-07,0.34558,0,0.34558,0,0,0,0
-0.033347,0,0.11513,-4.6718e-07,0.31416,0,0.31416,0,0,0,0
-0.030012,0,0.10362,-4.2046e-07,0.28274,0,0.28274,0,0,0,0
-0.026677,0,0.092107,-3.7374e-07,0.25133,0,0.25133,0,0,0,0
-0.023343,0,0.080594,-3.2702e-07,0.21991,0,0.21991,0,0,0,0
-0.020008,0,0.069081,-2.8031e-07,0.1885,0,0.1885,0,0,0,0
-0.016673,0,0.057567,-2.3359e-07,0.15708,0,0.15708,0,0,0,0
-0.013339,0,0.046054,-1.8687e-07,0.12566,0,0.12566,0,0,0,0
-0.010004,0,0.03454,-1.4015e-07,0.094248,0,0.094248,0,0,0,0
-0.0066693,0,0.023027,-9.3435e-08,0.062832,0,0.062832,0,0,0,0
-0.0033347,0,0.011513,-4.6718e-08,0.031416,0,0.031416,0,0,0,0
2.7756e-17,0,0,0,-2.2204e-16,0,-2.2204e-16,0,0,0,0
